10009040-016,福田里,西螺鎮,雲林縣,443701,10162,422707,7954,404220,5389,505898,6386,610751,8610,560124,6979,439976,6570,440872,3659,398910,6130,563804,7048,675737,6425,510924,5335,421770,6253
10009040-007,福興里,西螺鎮,雲林縣,3021,268639,2162,244010,2422,306433,4882,367232,4339,458360,6104,304229,3478,260609,2502,245423,2156,298589,2616,436575,76,452594,92,301245,100,266764
10009040-003,廣福里,西螺鎮,雲林縣,6207,725454,4931,624706,5479,756189,7400,913530,8209,1091500,10392,763560,9787,664867,4920,651401,270,699282,520,1033411,360,1062838,215,715589,251,676983
10009040-020,廣興里,西螺鎮,雲林縣,253954,4697,250629,3902,234479,4474,287372,5623,347820,8356,339878,5242,248835,5323,242503,4767,222885,5033,303289,6904,364930,6944,296988,4585,235192,5195
10009140-005,月眉村,東勢鄉,雲林縣,99038,213179,87410,196974,71395,198511,94521,254598,104801,323715,119343,276992,112570,277961,89736,201652,76243,199673,104669,312022,123952,317525,99921,255680,101503,232044
10009140-012,四美村,東勢鄉,雲林縣,313767,29410,253286,25397,258575,32093,303351,33931,316740,46768,421930,41466,395181,31408,263843,27558,267983,37007,398916,43493,428282,51503,336480,37102,381315,35387
10009140-010,同安村,東勢鄉,雲林縣,10320,485692,9358,496582,11387,502771,15157,596916,11694,754098,15228,608953,17247,583684,12354,489048,12561,493083,18883,731132,16981,736882,15107,581579,15100,515045
10009140-008,安南村,東勢鄉,雲林縣,71262,150403,57623,142769,56606,140752,71899,175685,75423,227275,91646,190776,90111,187533,62268,139918,61861,141516,86590,212742,94413,221100,72244,180004,80623,153923
10009140-009,昌南村,東勢鄉,雲林縣,12209,199707,11789,179655,8919,176425,10808,219217,11626,282804,13104,244687,17503,244690,11549,179063,9834,173842,12662,283180,13891,278088,11310,241639,13978,226503
10009140-002,東北村,東勢鄉,雲林縣,5212,407906,4006,338299,3986,350014,4224,458979,4450,573747,5952,428485,4816,415294,5307,354117,3352,343712,4956,530351,4719,574439,450,432079,1310,366933
10009140-001,東南村,東勢鄉,雲林縣,72041,570179,19222,543565,15598,554645,17206,743561,33043,906002,54656,655544,74340,583085,40486,542012,24249,524142,19218,843339,21380,907610,41971,650774,68631,523210
10009140-004,復興村,東勢鄉,雲林縣,40,131671,40,119813,40,110735,40,140733,40,175660,40,155018,40,161817,40,111497,40,109467,202,164156,51,168527,104,151629,157,142776
10009140-006,程海村,東勢鄉,雲林縣,200361,35750,136527,21916,142009,31763,180393,27625,176650,46161,281369,45718,279273,45898,156667,30223,146399,32918,226749,41552,214911,40781,212052,40307,261980,43331
10009140-011,新坤村,東勢鄉,雲林縣,219033,7630,202857,8904,196770,10539,235634,8041,285217,13096,308205,21373,234512,12551,192056,10626,196465,15264,272012,10677,339153,14409,264110,16371,221152,15102
10009140-003,嘉隆村,東勢鄉,雲林縣,17867,423405,6219,419730,4610,414876,10756,520794,4079,647365,15546,504876,23217,491511,9808,394085,5087,386738,12845,617900,6058,642323,10586,488342,20090,427815
10009140-007,龍潭村,東勢鄉,雲林縣,246874,31179,228430,16115,227366,26184,275636,26368,273962,39770,338540,42881,312605,36750,243582,18500,229721,21443,331603,29980,326321,21441,264921,27030,283866,31192
10009100-006,九芎村,林內鄉,雲林縣,657578,33196,613442,25656,589533,27708,715897,40084,787609,47710,835789,32640,647333,30957,599243,26810,616667,27875,721784,38651,925128,46930,784689,32572,604934,26844
10009100-002,林中村,林內鄉,雲林縣,544724,500014,513883,432645,481078,434081,607133,558830,698820,662236,679658,470981,510865,458788,467656,437378,492824,433013,586653,583401,784088,650049,636644,483748,494533,410912
10009100-003,林北村,林內鄉,雲林縣,270059,195966,255792,172639,242672,162810,290543,206153,327491,242957,345651,174013,261690,182877,239413,176045,245820,158712,281600,208975,384449,228864,310661,178052,246520,152402
10009100-001,林南村,林內鄉,雲林縣,256380,0,255428,0,230683,0,277415,0,320785,0,318142,0,256896,0,244961,0,251207,0,283342,0,356357,0,303146,0,249315,0
10009100-005,林茂村,林內鄉,雲林縣,137215,0,134332,0,119071,0,147344,0,171055,0,169457,0,131682,0,120960,0,124767,0,147888,0,197490,0,158078,0,127057,0
10009100-009,烏麻村,林內鄉,雲林縣,1720,208220,1280,176421,0,220209,680,285642,640,308393,1760,256184,720,206184,240,188232,600,219262,0,292036,0,308803,0,253415,0,181922
10009100-008,烏塗村,林內鄉,雲林縣,2788,236989,2521,200593,2356,209365,2839,271468,2577,323181,3015,231849,2447,222470,0,206628,0,212419,0,284783,0,315704,0,235493,0,200393
10009100-007,湖本村,林內鄉,雲林縣,149163,12916,148938,10593,135832,11149,153580,14602,166395,16549,175239,12905,141103,12330,131635,11444,136150,12322,150764,14172,181840,14840,159958,12635,139480,11063
10009030-013,三合里,虎尾鎮,雲林縣,406879,64252,384297,52451,347527,56804,436045,70187,518741,93531,491378,84424,415816,100292,390339,58300,350382,57688,486998,80989,567167,70255,445180,57450,407467,70465
10009030-026,下溪里,虎尾鎮,雲林縣,631029,216176,549036,167826,518958,221323,650703,232999,773502,291404,774420,352295,703557,244897,577136,175157,516105,218914,768876,197372,851090,232049,634350,269712,704697,229704
10009030-001,中山里,虎尾鎮,雲林縣,470342,35280,445572,31272,445372,43433,591373,49021,718874,60496,656999,22745,459385,20963,452966,15970,446815,14446,673469,19157,789089,19119,595557,16255,461313,16734
10009030-025,中溪里,虎尾鎮,雲林縣,21576,332443,17748,308894,17125,329727,17884,410684,23455,465904,24064,385062,24072,314916,22792,329871,21338,319732,22548,450983,22997,454767,21095,361713,21492,320970
10009030-004,公安里,虎尾鎮,雲林縣,1207865,48809,1129448,48163,1147261,65062,1491054,81366,1800857,101330,1629069,79523,1168043,54207,1136556,51315,1114812,46571,1686126,73278,1971713,76195,1525406,16056,1184791,14198
10009030-014,北溪里,虎尾鎮,雲林縣,24604,287791,23649,224261,9773,275887,18758,332367,18776,381820,18341,359112,34709,298976,27155,236702,9675,278575,24160,378918,16966,373494,9803,306079,25212,297913
10009030-008,平和里,虎尾鎮,雲林縣,1927438,57916,1850160,54098,1639233,64095,2057424,71625,2477223,75585,2349396,59401,1696737,49402,1884370,49004,1661345,40066,2254526,55535,2680135,57841,1996055,48021,1764576,39980
10009030-028,立仁里,虎尾鎮,雲林縣,29940,1585494,28488,1429890,29916,1759895,37992,2012288,47584,2452165,43476,1711396,28381,1455425,25634,1478375,25258,1626299,41734,2362656,52289,2363437,37573,1645194,25682,1485814
10009030-020,安溪里,虎尾鎮,雲林縣,508840,1016,502135,985,455869,1263,572168,2122,676415,2285,655767,1193,475219,870,504562,784,459910,1170,630341,2435,757845,2770,580816,1354,483253,1161
10009030-007,安慶里,虎尾鎮,雲林縣,38101,509678,38200,456517,40571,564789,47982,664138,54161,772870,61782,552093,55086,477064,44272,479935,38137,533741,57391,779318,60709,774057,46391,526822,47125,497002
10009030-006,西安里,虎尾鎮,雲林縣,57911,1792869,46816,1685818,50628,2168679,57119,2339338,36404,2846195,33445,2074790,26449,1669268,22639,1777855,23003,1985564,29588,2710176,19668,2788304,17646,2007721,20439,1738545
10009030-012,延平里,虎尾鎮,雲林縣,409924,0,396292,0,349068,0,434654,0,526249,0,518174,0,449442,0,396727,0,349187,0,465140,0,595441,0,461054,0,413235,0
10009030-003,東仁里,虎尾鎮,雲林縣,2346,1036080,2408,941256,2357,1139716,3442,1321378,5404,1560450,4332,1136412,2667,964889,2740,956072,2167,1047451,3870,1488228,4776,1538641,3002,1073030,2026,997032
10009030-029,東屯里,虎尾鎮,雲林縣,14898,434988,12938,409721,13368,411059,17603,498519,18866,621785,17703,530172,13949,504957,13329,397136,12538,412511,18025,570623,20630,588917,15477,505086,13590,471481
10009030-017,芳草里,虎尾鎮,雲林縣,4731,252905,4800,268146,4571,247755,5855,317252,6691,406744,7108,298734,5659,285013,4926,244775,4752,230154,6891,370253,8277,383209,5877,289415,4758,256850
10009030-027,建國里,虎尾鎮,雲林縣,13160,178947,10448,162185,4871,184144,8519,225549,9371,258209,8415,199613,6848,178812,6393,176299,5292,173510,8761,260408,8846,260520,4866,192454,6284,188291
10009030-018,埒內里,虎尾鎮,雲林縣,892661,25569,882818,18724,801799,23444,1032940,28419,1208279,31534,1185091,37006,924722,26266,931334,20770,804264,24099,1153872,26116,1363369,29673,994073,32081,918657,27884
10009030-019,堀頭里,虎尾鎮,雲林縣,185446,209,171183,159,154091,220,201085,511,251072,340,234048,649,175970,398,176253,233,161472,324,232387,458,274205,462,202436,634,180614,336
10009030-024,頂溪里,虎尾鎮,雲林縣,13356,676641,10773,602148,9988,687339,14489,858632,16892,996142,17629,832023,18480,649154,14872,639426,14494,652455,19620,951799,23624,984825,19830,791324,18419,665522
10009030-023,惠來里,虎尾鎮,雲林縣,694415,103951,652464,85975,582426,106997,759011,130035,859604,158620,872297,142710,779524,106993,646475,97222,588830,105508,814004,140525,951872,146161,810329,120017,715059,105833
10009030-022,廉使里,虎尾鎮,雲林縣,130873,975243,111883,867410,94808,996727,145618,1244324,153249,1431366,153082,1089189,191426,934128,143024,926616,106312,932129,181490,1406214,174290,1391415,120386,1011364,177271,957075
10009030-010,新吉里,虎尾鎮,雲林縣,54579,1610702,56058,1422588,47400,1584450,62050,1922383,68915,2342748,70123,1686363,49385,1500437,51458,1508450,47424,1491053,66155,2234608,80433,2212815,64117,1687921,54194,1546799
10009030-002,新興里,虎尾鎮,雲林縣,701707,3918,669727,4154,697423,5745,922516,6800,1147343,14749,1038209,11923,707204,7443,692026,7007,681285,8260,1055276,13421,1256722,6739,942134,8051,699189,5060
10009030-005,德興里,虎尾鎮,雲林縣,909749,14755,909748,11784,853054,18701,1080611,20305,1322453,21437,1193007,23360,847996,14504,885971,10530,826202,4161,1216051,4845,1487885,4423,1106264,6057,871312,5336
10009030-015,墾地里,虎尾鎮,雲林縣,46487,325167,39806,270991,36138,288253,47069,356167,48378,455530,56693,435095,64670,331819,41439,270784,35579,276680,55443,402041,57782,404996,45217,385945,57178,325231
10009030-011,穎川里,虎尾鎮,雲林縣,773841,85821,759044,83915,735158,103295,908889,114144,1056088,140299,1026958,100115,757404,78947,736718,88037,718241,96388,988492,136295,1177331,143173,960551,103126,764798,89978
10009030-021,興中里,虎尾鎮,雲林縣,478743,0,511117,0,444349,0,576139,0,672829,0,649548,0,472246,0,489984,0,443275,0,613007,0,752917,0,585038,0,488307,4184
10009030-009,興南里,虎尾鎮,雲林縣,23372,665368,22125,574062,21474,694780,24916,899493,27455,1060827,29332,774883,28237,684643,24988,601245,24264,671974,28571,1017865,27710,1032022,18619,773429,24787,662017
10009120-008,五魁村,崙背鄉,雲林縣,1758,207304,1610,171088,1832,201057,1969,238418,2110,311516,2355,243555,2255,215882,1846,187354,1704,206102,2276,302337,1750,294131,1471,236516,1829,216887
10009120-002,西榮村,崙背鄉,雲林縣,405481,5659,400358,4906,368052,6640,480474,5160,598857,4977,564848,5469,400261,5918,405289,5610,367915,5616,546421,4950,645449,4728,504504,5636,398803,3883
10009120-001,東明村,崙背鄉,雲林縣,343459,13609,334230,11460,315599,15996,419095,14562,512028,18735,491122,16247,341451,18636,332898,17932,301298,16081,469379,18433,553677,17131,424870,14084,329304,20026
10009120-014,枋南村,崙背鄉,雲林縣,7779,237584,7632,191892,6734,235243,8656,262737,10286,341206,10138,263511,7628,250332,7849,209254,6899,223604,9694,319455,10931,325397,7598,235709,6878,245567
10009120-007,阿勸村,崙背鄉,雲林縣,12407,640686,9655,496329,9154,559323,11237,671221,16002,866045,13334,707134,13275,635780,12216,508380,8799,561964,12873,781271,13991,800737,8506,640759,11477,571563
10009120-003,南陽村,崙背鄉,雲林縣,821317,41765,803919,38653,742339,46613,981088,49013,1184735,53802,1128022,57869,780749,41630,790269,42759,760414,48740,1084941,53844,1290110,51156,1020743,54635,785301,41781
10009120-011,草湖村,崙背鄉,雲林縣,0,408848,0,331779,0,390330,0,459262,400,576729,0,499095,0,436302,0,367155,0,383738,0,563052,0,548673,0,477873,0,430028
10009120-004,崙前村,崙背鄉,雲林縣,78588,518399,76313,444988,70587,515011,92354,686766,112115,822981,105964,598414,74882,514674,70341,481864,63740,501326,88338,752406,118162,792362,90283,578930,68321,476578
10009120-006,港尾村,崙背鄉,雲林縣,365609,0,369634,0,310456,0,400293,0,457055,0,463988,0,412931,0,351059,0,316589,0,447069,1,526522,0,382753,0,356309,0
10009120-005,羅厝村,崙背鄉,雲林縣,636374,23257,655669,13489,558364,18884,719138,15198,849835,30501,809332,24916,656232,24737,611073,12849,575744,19270,801183,21428,947577,24878,722959,19733,633490,20344
10009130-008,三盛村,麥寮鄉,雲林縣,616031,112562,588089,105081,569998,126625,747669,153251,905980,176288,841595,153362,640309,121976,577787,118351,544290,136017,812130,204186,1018879,208961,758466,174783,630627,138481
10009130-003,瓦磘村,麥寮鄉,雲林縣,178142,130897,129902,92557,123673,113731,151141,128001,187741,184554,221576,199035,200745,150124,127321,104023,126044,122126,196938,151265,218370,171033,168322,156493,185254,145740
10009130-006,後安村,麥寮鄉,雲林縣,499960,43319,462693,39996,464141,47585,575322,53466,666417,61707,656728,52941,489238,40145,453277,39957,454660,48100,634669,60183,788614,60157,602506,50583,489156,45070
10009130-011,施厝村,麥寮鄉,雲林縣,47447,707124,37842,591762,37228,704117,47999,845211,58533,1116969,55500,959522,47454,726548,39614,646943,37521,700491,56887,1027310,56050,1024818,47737,864230,51705,762379
10009130-007,海豐村,麥寮鄉,雲林縣,1821,279069,1696,252272,1922,283330,2327,351889,3316,404266,3885,302423,2804,260795,2428,264248,2542,275009,2489,396459,3395,410290,2691,294191,2359,280399
10009130-005,崙後村,麥寮鄉,雲林縣,506329,14197,424538,9852,406225,12704,506647,9717,618072,18660,629734,25980,550953,18497,433138,13995,409919,15693,621905,13291,707972,15657,529823,20665,536412,19396
10009130-001,麥津村,麥寮鄉,雲林縣,972877,132414,894517,123487,949892,138440,1223512,175928,1437419,198166,1381891,150652,943946,131224,921729,140573,907238,147992,1414918,207792,1621670,217946,1264338,159074,980115,150497
10009130-002,麥豐村,麥寮鄉,雲林縣,1624838,11474,1566736,9087,1486504,10210,1959932,13203,2422666,16360,2163050,17200,1562275,13955,1546012,11623,1452028,13283,2249337,15972,2650569,18156,1998848,14794,1581022,13679
10009130-010,新吉村,麥寮鄉,雲林縣,164840,1551,165349,1357,158493,1214,198304,1485,234663,1743,231371,1473,175265,1602,176796,1718,153745,1468,227535,1880,267553,1769,211831,1469,164547,2121
10009130-012,雷厝村,麥寮鄉,雲林縣,11593,327252,9565,279410,8703,331204,9669,396679,11018,489139,12016,414308,11395,344632,9400,321971,7890,337446,11235,467233,10882,469699,10313,383220,9274,349561
10009130-009,橋頭村,麥寮鄉,雲林縣,1083541,6899,1002607,6027,969518,8545,1233008,5849,1492090,6776,1474028,7692,1120955,6000,1059811,4492,977704,5693,1482204,6879,1750767,7544,1348380,5542,1174058,6359
10009130-004,興華村,麥寮鄉,雲林縣,4384,467193,2506,374249,3554,450700,4160,528858,3867,698072,8392,637777,10312,511067,3270,415879,3850,482857,8134,620315,5754,652080,4669,526085,9092,499312
10009090-007,大美村,莿桐鄉,雲林縣,75788,857102,79746,702048,61751,752314,81322,946497,89842,1150412,97925,819965,83981,817489,72220,744531,62527,722524,83100,1048026,111956,1090349,88781,834711,73048,740362
10009090-011,四合村,莿桐鄉,雲林縣,1723,461695,1427,362110,1078,419930,0,525068,0,647099,0,473790,0,473018,0,385870,0,410216,0,583542,0,610266,0,457820,0,397028
10009090-003,甘西村,莿桐鄉,雲林縣,404823,0,385241,0,346823,0,439801,0,491570,0,507826,0,433426,0,368709,0,358171,0,448222,0,573423,0,448235,0,387929,0
10009090-002,甘厝村,莿桐鄉,雲林縣,242260,4309,212601,3656,204580,3582,253071,4528,304485,5487,337768,4171,275432,4282,222416,4700,211004,3545,283524,4598,343605,5624,280130,4640,249149,4289
10009090-006,埔子村,莿桐鄉,雲林縣,119941,424935,113279,355240,103943,379986,124779,488515,140755,590624,141943,423089,105228,423105,104383,383239,102960,376458,125720,554706,139133,576008,109292,428027,91258,364491
10009090-008,埔尾村,莿桐鄉,雲林縣,56194,234638,53498,188195,53672,209364,65613,268901,79690,337819,75076,232120,57815,245289,52662,202717,55071,194544,71227,297101,89907,321030,70379,250216,57539,211562
10009090-012,麻園村,莿桐鄉,雲林縣,3957,579654,3544,425930,2405,521017,1577,615579,1801,783887,900,591990,631,632545,575,459798,527,514211,958,699777,1380,722070,800,563171,605,499243
10009090-001,莿桐村,莿桐鄉,雲林縣,1363425,167144,1289956,143951,1247027,159267,1541202,199163,1769260,238848,1776696,174115,1356917,168575,1244105,153440,1263496,157156,1630308,228348,2005272,227144,1561767,170123,1302434,144595
10009090-005,義和村,莿桐鄉,雲林縣,36733,271685,35129,255975,32360,284754,40495,317288,47996,387691,44758,281632,40484,259467,43136,266268,35189,286767,52765,347243,56944,368115,38991,259095,38780,232324
10009090-004,興桐村,莿桐鄉,雲林縣,2437,286152,162,254394,2687,290527,3359,361397,3505,442113,4387,310763,2075,291572,0,273796,0,274695,0,405720,0,428830,0,313722,77,268087
10009090-010,興貴村,莿桐鄉,雲林縣,1155,507607,1182,409293,1331,454420,1182,573257,2512,709555,1250,533484,1958,537084,2085,434064,871,440188,1159,645415,1685,662756,546,515524,655,443584
10009090-009,饒平村,莿桐鄉,雲林縣,224,315455,180,281923,135,319192,211,400762,323,491524,281,357730,159,313804,95,305611,94,314611,174,454050,262,485253,172,354212,92,294464
10009160-010,山寮村,臺西鄉,雲林縣,7172,186667,3018,143215,4779,161680,4759,198521,3031,259802,7884,224278,13429,199277,4786,154065,4674,168642,6030,228413,3689,239447,4480,200545,11348,161819
10009160-015,五港村,臺西鄉,雲林縣,54484,402648,44212,334253,53402,403167,69490,472183,78874,625502,81205,480734,54801,404108,45130,365284,51327,394773,78578,556377,90271,607647,73675,462653,54886,361875
10009160-009,五榔村,臺西鄉,雲林縣,1895,105000,815,82669,903,101358,1076,117686,1050,138268,1805,114210,2168,113930,1132,93374,1252,103457,1808,138788,977,128986,1072,106664,2535,86865
10009160-006,牛厝村,臺西鄉,雲林縣,315595,9344,297625,8497,294296,16288,353901,8758,409667,16968,428942,17373,334885,16391,286955,12054,293650,16115,408634,17373,475177,15533,370018,14229,323164,13531
10009160-012,永豐村,臺西鄉,雲林縣,12453,301219,13840,268074,12682,306837,11339,392537,15739,465353,18121,330260,15451,305002,15735,281086,15559,283090,16251,442084,13875,456893,15995,334191,15465,274666
10009160-008,光華村,臺西鄉,雲林縣,1370,154137,982,125888,789,144311,1060,172981,1072,222419,1391,166466,879,162777,898,136471,1063,145825,1162,205690,1381,211186,1650,167498,1564,129538
10009160-013,和豐村,臺西鄉,雲林縣,298161,216552,247387,181122,244067,207191,294015,265645,323161,327481,372597,241752,344396,222329,253023,201234,251830,204219,349133,313954,389579,320886,330354,244890,321202,196881
10009160-007,泉州村,臺西鄉,雲林縣,9255,124594,7182,101332,9629,117786,8674,132397,6934,163169,13581,135940,17111,131957,9305,111216,10679,112964,14654,154613,8445,154296,7611,128219,14112,110046
10009160-004,海口村,臺西鄉,雲林縣,408,426452,527,371419,897,421868,401,547982,422,664605,398,489875,430,413314,779,394179,1191,416489,2321,620818,2140,649361,1873,488969,2843,378101
10009160-014,蚊港村,臺西鄉,雲林縣,413711,774,399548,110,387496,230,461398,352,520629,595,542281,163,440802,605,406989,286,396586,381,499726,689,626939,594,499265,441,407764,336
10009160-011,富琦村,臺西鄉,雲林縣,21599,268049,13120,225734,14229,264190,17423,346416,16682,438743,24343,322411,29724,283265,12963,246915,12788,265189,23941,411791,19971,410640,26160,316395,36656,240779
10009160-005,溪頂村,臺西鄉,雲林縣,234498,120,216302,120,216151,120,270621,120,309427,120,319053,120,241736,160,213595,200,221882,240,299275,200,361158,200,293692,200,232314,200
10009150-001,中民村,褒忠鄉,雲林縣,671732,4293,617813,3581,579723,3694,718864,4461,870127,5630,873795,4581,658518,4740,578456,3809,579042,3997,724435,5130,1001444,5553,793271,5090,613895,5033
10009150-003,中勝村,褒忠鄉,雲林縣,489926,2232,453857,694,418257,1336,510901,954,614946,2672,622318,2751,485188,3275,434785,985,424986,1287,530355,1765,703568,1342,578983,2356,446224,3475
10009150-007,田洋村,褒忠鄉,雲林縣,236093,11312,217090,8625,198158,7130,223826,4462,250323,7627,296746,8363,262201,10982,225953,5198,214111,5670,250979,6982,314791,6285,260145,6258,236527,8428
10009150-006,有才村,褒忠鄉,雲林縣,198835,41,177958,0,164724,0,183787,1,222681,0,243274,0,197704,0,167764,0,165433,2,195262,0,272356,25,217802,0,182720,0
10009150-002,埔姜村,褒忠鄉,雲林縣,504952,7463,469653,2662,419857,2852,524098,1712,593479,3193,644649,6830,554408,10739,470507,1929,430628,2142,539278,1817,685213,2492,555769,6227,491432,6918
10009150-005,馬鳴村,褒忠鄉,雲林縣,506418,26012,465958,13647,397551,13346,490873,8828,534961,21534,619147,28179,634362,43130,485791,16142,443198,13723,549920,20014,650406,14494,553947,21061,545482,33803
10009150-004,新湖村,褒忠鄉,雲林縣,343800,23831,314862,20668,282030,26725,336889,20234,374892,34192,444864,31854,401465,37847,310052,22302,294735,25000,380000,30507,469163,25190,393165,22460,351906,21153
10009150-009,潮厝村,褒忠鄉,雲林縣,18717,276918,19779,191892,11503,212186,15048,262933,16829,333308,20751,283805,29858,296764,22262,204036,13634,214379,20609,313510,23049,323053,21464,276167,25967,251383
10009150-008,龍岩村,褒忠鄉,雲林縣,144481,229429,124471,178716,111723,190617,136686,243142,138466,303387,162446,236913,166632,233086,120079,211463,109854,199543,149430,283752,183768,287716,142891,221628,143428,197804
10010040-021,三村里,大林鎮,嘉義縣,218260,311,209785,806,206668,190,261239,1290,297669,4157,294483,5036,221635,966,224374,86,206626,578,269238,0,318528,0,268849,0,217826,0
10010040-020,三角里,大林鎮,嘉義縣,196316,8850,177528,7294,168993,8919,223047,10808,252675,12779,269649,8906,192765,8216,174720,6824,169948,8104,221037,10302,269829,10429,239537,9189,187226,7428
10010040-016,三和里,大林鎮,嘉義縣,276999,307794,258665,265990,254852,291930,304616,359558,372206,425687,376948,332256,271766,313055,245630,300370,245637,295840,334724,394616,396230,422677,332419,330657,263751,290964
10010040-014,上林里,大林鎮,嘉義縣,216143,0,197558,0,209614,0,266013,0,325236,0,527401,0,377268,0,290934,0,325107,0,425861,0,448406,0,450477,0,362965,0
10010040-011,大美里,大林鎮,嘉義縣,40,436213,134,370381,47,456828,178,543404,40,659538,111,463473,127,434142,40,407459,40,429060,40,592285,40,612536,40,472790,62,417030
10010040-010,大糖里,大林鎮,嘉義縣,69938,14717,65301,13753,66251,16231,83098,17832,76707,21791,87578,18263,79376,16805,65300,16404,69016,17544,87004,23501,80090,23626,84486,19478,72481,18545
10010040-013,中坑里,大林鎮,嘉義縣,5006,427522,3730,379605,4140,520759,6160,543349,6817,658048,7438,560667,6377,468482,4956,432205,4126,501988,6935,560617,7544,573465,6394,558286,5805,435199
10010040-015,中林里,大林鎮,嘉義縣,399586,3431,389270,2876,363086,3130,450122,3456,498856,4960,521746,3795,398620,3708,376530,3519,362899,2912,464409,3393,545960,5013,438536,3667,380256,2926
10010040-019,內林里,大林鎮,嘉義縣,7397,137731,8224,114282,5439,133537,5681,175938,2773,220254,3118,152067,7013,139922,8635,120498,3253,134413,4972,191570,4790,206779,4112,148563,5120,121700
10010040-004,平林里,大林鎮,嘉義縣,690178,1157513,727926,987576,654693,1160100,847904,1488777,986364,1831065,952788,1254602,682176,1054338,691160,1028238,640067,1074940,885179,1679250,1052931,1728825,849726,1243829,660978,1096115
10010040-003,吉林里,大林鎮,嘉義縣,93814,206702,95483,175934,90588,213656,128317,261709,144310,309506,143545,224398,98152,186750,96506,183721,90607,197053,132311,287932,150732,284266,127332,226825,93949,202786
10010040-002,西林里,大林鎮,嘉義縣,26333,648531,19123,564321,19540,702437,20516,831076,21573,1065442,23551,738586,17383,606767,15929,594010,29920,625585,36063,991544,28313,990643,20956,721878,17142,628635
10010040-008,西結里,大林鎮,嘉義縣,55102,73839,49917,60292,44916,69472,57477,88978,71793,101324,72617,75966,54353,67522,47464,64855,45746,67196,55664,94990,79513,99535,72011,78948,48905,60615
10010040-006,明和里,大林鎮,嘉義縣,371310,112176,370033,97149,339498,110081,433081,133899,507766,176568,495546,119049,358398,102004,348051,105775,341686,104108,452823,160217,570092,157188,452161,118819,362951,112766
10010040-005,明華里,大林鎮,嘉義縣,180439,168958,157328,137503,149655,152511,189558,200129,207073,262350,206376,196997,144654,166194,132947,148843,141940,153905,192826,220870,233273,233087,178647,180453,146140,158572
10010040-001,東林里,大林鎮,嘉義縣,149113,1836,161765,1703,147830,1887,198888,1877,229751,2265,233331,1386,156965,1132,159544,1128,146677,1369,214020,2372,253195,2055,210845,1194,157638,861
10010040-007,排路里,大林鎮,嘉義縣,73822,161899,68721,131752,66022,146768,101247,181693,113224,224009,113996,196212,88485,168132,68328,147607,55881,154031,75396,195403,90093,204155,68678,177724,68378,143499
10010040-009,湖北里,大林鎮,嘉義縣,123530,5470,119703,4358,118015,4461,139536,5114,152880,5561,169170,1470,128766,1617,123148,0,126021,0,163234,0,182943,0,143944,0,124464,0
10010040-017,溝背里,大林鎮,嘉義縣,1582,253582,3016,211432,2313,238676,3862,320500,3790,379471,5067,268530,5186,251619,11561,233343,1118,229682,3647,344190,2409,366703,1137,273943,5076,214382
10010040-018,義和里,大林鎮,嘉義縣,3221,145738,3543,122074,3058,133237,4305,186738,6666,217039,6290,157228,7403,145041,4385,134095,4467,132709,6228,196980,7170,205885,5909,157188,4260,126718
10010040-012,過溪里,大林鎮,嘉義縣,4084,300162,2991,256410,3242,308777,3906,365841,4489,445445,4241,317885,3609,285650,1936,260822,1896,284031,1000,392517,1415,414958,1120,304697,1000,268342
10010170-001,大埔村,大埔鄉,嘉義縣,297269,98676,263089,89945,278617,98262,306153,110156,314773,116036,355889,107023,283036,100774,263951,89164,282828,102419,321379,107415,365577,104685,309280,102099,269357,89265
10010170-002,和平村,大埔鄉,嘉義縣,67064,5536,59596,4577,64531,4620,71801,4970,72923,6359,88311,6240,66413,5665,59349,4897,64204,5471,83226,6025,91088,5707,74459,5729,65894,5824
10010170-004,茄苳村,大埔鄉,嘉義縣,61090,37667,53276,33332,55802,37490,60965,41699,59911,45155,65646,37958,56634,37412,54497,32729,55791,37054,61592,41524,67458,44236,58413,37595,53985,33320
10010130-019,三層村,中埔鄉,嘉義縣,4434,124259,4506,117213,4386,123903,4226,140286,4203,161859,4880,132692,4585,134789,4420,116286,4514,130659,4902,150442,5030,156145,4305,138293,3695,113025
10010130-001,中埔村,中埔鄉,嘉義縣,40192,628091,37433,559085,39909,676402,44608,739167,54583,871568,54968,667925,40349,592306,36406,599900,35743,646442,44720,828860,55915,845412,48522,640033,39049,615136
10010130-022,中崙村,中埔鄉,嘉義縣,35811,11660,34432,9833,31794,12191,36106,13055,39267,15213,39550,13320,33245,14412,31699,12003,32757,13245,39434,13805,40521,12326,35976,11906,33214,12177
10010130-018,沄水村,中埔鄉,嘉義縣,49875,259759,50538,240526,44865,266566,54597,261850,56852,312472,59457,261863,48972,250813,47093,233706,48149,259221,56305,294104,60044,304741,52239,255761,46670,241247
10010130-008,和美村,中埔鄉,嘉義縣,2059640,57509,1920853,49629,1747460,51047,2189748,70879,2548452,84859,2587859,59758,1912343,53479,1785956,50096,1803146,49494,2155856,71108,2785070,78763,2448449,60424,1833807,48218
10010130-007,和睦村,中埔鄉,嘉義縣,442374,1105767,403017,945658,381533,1004350,482649,1352497,563656,1610185,569713,1166997,422593,1056401,377943,988602,374250,1004894,475878,1422720,611083,1515003,527713,1190392,396711,955916
